Product.Name,Brand.Name,Price,Rating,Reviews,Actual Sentiment,UpdatedVotes,VotesRating
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,The phone I bought completely went black and does not work at all. I took it to Apple and they said it was non repairable! I havent had the phone a full 30 days!,,1,1
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,💜,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,The product was as stated. Very pleased.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,3,"The phone works, was packaged as new but the charger did not work.",,1,3
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Veery good phone love it,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,LOVE my phone. It has been working great. Very impressed.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,"I was unable to activate the phone with my provider. They told me that the phone had been reported stolen, and as a result when trying to activate it, Apple locked it down so it cannot be used as anything but a paper weight.",,2,2
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,2,Lasted only 1year. Crapped out! Does not work after 1year. Oh well.,,1,2
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,i love my cracked iphone 4!!!,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,2,The phone we bought melted within 1 month of purchase (used)due to the battery.,,1,2
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,3,not bad but it is old some games will freeze and I didn't get earbuds,,1,3
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"my brother tell me to buy a Iphone i don't to buy it because i don't how to used it. My first time to buy a Iphone and i love to used it, it's awesome. if i have more money i buy the black one too.",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,"Pretty decent phone, had more scratches than expected but hey it works. Battery dies fast, but overall, I was happy with it.",,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,"I had originally owned a Droid X2, and I got it off a Groupon. Well that should have been my first red flag because the phone was only $25 (including a case, screen protector, and bluetooth). Out of frustration, I purchased the iPhone 4 in hopes that it would be a dramatic improvement compared to my Droid X2. I purchased it used, in very good condition. Aside from a minor scratch on the screen, the phone was in very good condition. The only problem I have is the home button. It either sticks, or it doesn't work immediately. But other than that, the phone itself is awesome and unless another Droid comes my way that can take the cake, I'm sticking to the iPhone.",,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,"did my best to get in touch with you for a change of equipment, since I received the phone is cdma tegnologia, and does not work in Venezuela, my intention was to file a change for gsm team, but I found it impossible to get any type of response, should pay attention to the requirements of its customers.",,2,2
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"Phones... People have strong feelings about their cell phones it seems but when it comes down to usability, simplicity and just 'working' pretty much all of the time, still no one does it better than Apple and the iPhone.I know you can customize the Droids more here and there, I know there's no widgets, no this and no that. But there's also more security, more safety, more updates that roll out to everyone as soon as they're ready, more people using an iPhone 4 who still get to use pretty much the same features as the iPhone 5 because the software is available for both phones at the same time.The app selection is better, the best apps come out for iPhone first and the screen is great now that they've put the whole 'Retina Display' thing out there, the only real negative is the screen size, which in today's world, should really be bigger than 3.5"". Unless you have a very specific need for an Android, most users will find the iPhone just perfect for what they want to do.",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"I like love my new Iphone, had an issue activating it at first cause the Verizob lady told me it was through US Cellular but I got it all taken care of.",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,excellent product arrived on time and very good quality 100% recommended . . . . . . . . .,,3,15
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,I bought the phone and ship to Singapore.But I found that the phone cannot be used outside of US.I should take responsibility for the mistake.But the seller almost refund me all the payment.And save me a lot of lost.Thanks very much.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,The charger didn't even fit into the iPhone has to be something wrong with this picture... And the headphone was not great too.. It was an iPhone 1 headphone while I got the iPhone 4. The iPhone was in great condition and liked it very much.,,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,I ordered this IPhone because it came with a 30 day manufacturer warranty. Needless to say I haven't had to worry about using it. The condition said good-used and it was good the only part that wasn't the best was a little rubbing on the putter metal part from being in an otter box it's entire life. I'm very happy with my 1st iPhone I am happily converted from being an android lover! 😃,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"very good phone, had no problems with it.",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Love it!,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,love it,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,"Seller is Legit, I bought a $68 Verizon iPhone 4 32gb- and it came with a free wall charger. ‘’Sooo happy’’, you should buy from this seller. The only thing about the iPhone 4 model is on the back of the iPhone it says made in China but manufactures in California-( this means it might be an old copy). IT runs on iOS 7.1.2 and has no panorama or other features like iOS 8 or Siri.",,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,It was what I wanted.,,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,It arrive quickly and in perfect working order.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,Was disappointed with the phone from day one . I dealt with it as I was due for an upgrade in a few months. I would not recommend buying a refurbished phone from anyone.,,1,1
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,great item thanks,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,The phone was shipped right away and was as advertised.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"Why spern so much on a new phone when mine has been serving me for almost a year now, will upgrade with another used phone when the price goes down",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,As described,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,GREAT SERVICE ALL AROUND! VERY HAPPY WITH MY PURCHASE.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"It's nice and works just fine,",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Love my phone it's perfect in every way!,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,sound was muffled when using phone.,,1,1
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,didn't realize it was a verizon phone and could not use it. wasted my money.,,1,1
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Purchased as a gift for my nephew.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,I am very happy with my purchase. I got exactly what I wanted and couldn't be more happier!!!!,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Great product for a good price.,,2,10
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"Item delivered on time, was as described.",,2,10
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"I got a great price, and it arrived on time for Christmas. It actually arrived ahead of the promised date. My daughter, who received the phone as a gift is very happy with it.",,2,10
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"we like the price like the product,,,,, it doesn't had any scratch,,,,,like the gigabites,,,the color and special because it was in good condition",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,2,"This phone doesn't pull as many reception bars as my black phone. It does most things except complete calls well. That's the trouble. What good is a phone that doesn't do its main job of completing phone calls well? And even though it was brand new, Apple said, ""It's from an outside vendor, and you're on your own.""Too bad.",,20,40
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,At first I was almost sure I was going to get scammed because this was such a great deal! It works perfectly and I couldn't be more satisfied with my new iPhone 4. Love it! Thank you!,,29,145
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"Problem, scratch, and blemish free, just the way it should be :) why buy a new iPhone? :) :) :)",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,It is great althought my home button only works half the time and so i have to hit it several times to get back to my home screen from anywhere. Not good!,,39,39
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,"I bought the 'Used - very good' condition. There were some slight scratch marks and some 'dirt' in the speaker slots and other cavities. Other than that, I've had it for almost 2 months now and no issues so far.",,5,20
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,I spent two hours on the phone to activate it for it to not even be a Verizon phone. Its made for AT&T. Very unhappy.,,25,25
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,3,"I purchased this phone for use overseas, only to learn AFTER I received it that there wasn't a GSM Chip Slot. I currently use an iPhone 4 and it does have the GSM Slot, I had no idea the newer ones or from Verizon did not.I will now have to try and sell this item and get one GSM ready.Gary",,9,27
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,3,I bought the phone it looks great no scratches nothing it was a used phone the only problem was the batterie dies in about an hour and sometimes doesn't even turn back on it takes about 30 minutes. I tried contacting amazon and they told me to check with apple but apple didn't do anything.,,6,18
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,VERY satisfied:) Quick delivery.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,great!,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Great Buy,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,Saw it listed as a 4S with a SIM card. No SIM card and it is still locked to Verison. Waste of money,,1,1
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Fast shipping -new - nice!,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,2,"Phone was described as ""refurbished"". Well, that may have been true, the reality was that the WiFi worked horribly, and the primary button worked intermittently. Overall, trying to save money by purchasing a refurbished iPhone was a mistake ... the good part - Verizon had a sale this weekend and was awarded a $300 gift card when trading in a ""working smart phone"". Now I have a new 6s iPhone ☺",,1,2
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Listing said refurbished but you'd never know--looks like a brand new phone sealed in the box. Works great and arrived quickly.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Great!,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Hooked up to service and works great!,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Perfect,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"Mine was listed as ""Used"" and in ""Good"" condition. What arrived was a factory new phone that had the shrink wrap removed the box so it could be sold as ""used"". I can't say that you will receive the same but I am very happy with mine!",,3,15
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,2,I received the iphone in good condition. The problem I had was that I could not capitalize any words which was a problem. Other than that the phone was as advertised. I returned the phone without any hassles and received a prompt refund.,,1,2
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,its like a brand new iphone 4s sans the box. Arrived promptly. There was a sticker on the bubble wrap covering the phone stating it was an 8 GB phone so for a bit I thought I had been duped. But then checked the iphone memory and it is indeed a 32 GB.Very pleased!!!!!,,3,15
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,"Came with a weird screen but everything was functioning properly. I bought it used, so it was better than expected.",,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,3,"Due to a number of factors I decided to downgrade from an iPhone 5 to an iPhone 4 - wish I wouldn't have done that. The service, delivery and price was good but the phone was certainly a step down.",,1,3
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,2,love the phone but was a little disappointed when I found out the bottom left speaker wasnt working and the ad said fully functional.,,1,2
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,It is great to receive a phone that was affordable its so easy to use screen is easy to see,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,I am very happy with this phone. It was a gift for my son. Just wish there were more directions included .,,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"Not only was this phone everything I expected, it came earlier than projected!! This was a great buying experience and I would use this merchant again for any similar purchase.",,3,15
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"I was worried about purchasing this phone due to the other reviews I read, however it came brand new as promised. Everything works well except for the speaker phone. I don't ever really use it so its not a huge deal.",,4,20
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,As advertised,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,Returned after 2 days horrible phone got my refund asap.,,1,1
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Have had it for a year and it is still going strong. I am getting the new Iphone 6 though. Sometimes the home button doesn't work but that never has bothered me.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"Thank you so much Amazon, and FedEx without the both of you joining forces I would not have had my day made by receiving my package from coast-to-coast in less than 24 hours. This is beyond exceptionally outstanding work. And I am very pleased, thank you once again very much.",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,2,The face of the phone is cracked and the buttons stick really bad!,,1,2
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,It's great! It arrived way before it said it would its brand new (until I dropped it and the back spiderwebbed :( but the front didn't break!) great overall experience :),,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,3,terrible service with straight talk in areas where the other phone works perfectly under the same provider,,1,3
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,"I was told I was buying a new phone, not a refurbished one. Very upsetting, but it works mostly well. It goes a little crazy when I put the phone in silent mode and the head jack input was dirty (also works mostly well). But I afraid that this phone won't last. I guess if you want new you should buy straight from apple.",,1,1
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,"Ordered from nu two, came really fast. Great condition except it seems one of the speakers is not working. But headphone jack works great with my headphones and speakers. Only bought to replace my iPod touch 4th gen that had been thru ringer, dropped,cracked, home button stuck ,dropped in puddle. Needed an upgrade and always secretly liked iPhone even though I have only ever had lgs and blackberry and samsung. For less than $100 definitely great buy!!",,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,I sent it back.,,1,1
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,3,"The camera takes fuzzy pictures but otherwise the phone is fine. It was very clean, like new, as advertised but what is with that camera.",,4,12
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,3,"I had to return this product as it was not the one I was looking for ! It was ordered accidentally ,I needed GSM instead of CDMA.I face difficulty in returning this product but thanks to Amazon customer service which supported me well.",,8,24
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,"Ok delivery was very speedy 4-5 days...!! Phone was in great condition physically. The camera was damaged tho. Flash was no good! Overall, i didnt get what i ordered; which was an unlocked sim card enabled device, therfore i had to return it asap.:(",,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"I bought this iPhone 4, It is in new condition. It arrived promptly. Excellent seller. now I am looking for someone to unlock this great phone here in Venezuela!!!!!!",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,I bought the iPhone 4 for my wife. It is in new condition. It arrived promptly. My wife absolutely loves it. Excellent seller. Highly recommend.Jerry,,2,10
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,This 32gb iphone let's me download what I want I don't have to keep seeing how much space I have left because I know I have more than enough on board and the phone is in good condition! Love it,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,"As mentioned in numerous other reviews, the trade in service for phones is a scam. I sent my phone in with a ""good"" rating which is described as ""shows wear from normal use"" and ""light scratches on the body."" My phone was exactly as described. It looked like it had been used, but was in no way, shape or form ""heavily scratched."" Long story short I got $100 less on my trade-in because, as the email stated, it was ""heavily scratched."" That is quite a stretch of the truth and rather insulting. If you plan to trade a phone in, expect to get the absolute minimum amount regardless of the condition.",,3,3
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,3,The phone was in good shape like promised but you would think that if someone just paid 254.00 for a USED phone that it would at least come with a phone charger. Plus the phone didn't have the capibility of being activated from the phone. So not only do I have to go up to the verizon store to PAY to have it activated but I also have to spend more money for a charger.,,1,3
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,Camera looks like I was standing in a cloud of smoke. I loved the camera on my old phone but this one is completely useless. I wouldn't buy another used phone ever.,,29,29
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"While the phone was as described, it was not 'unlocked' as was touted. It was locked to AT&T. I had to pay to get it usable in my part of the globe. I would buy from this seller again.",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,Was just as I expected ecelent,,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,3,My kid is happy with it,,1,3
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Got on time. No issues in activating for Verizon. Phone is in excellent condition and works great!,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,in excellent condition other than normal wear and tear. my only thing is no siri,,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Thank you.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,3,"Yes I Have now. All is perfect, but I made a mistake, that cellphone is CDMA and in my contry does not work, but is may fault. Any way is perfect . I am going to buy something called gmate and with that is going to workl here.",,1,3
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"needed a phone badly since I lost mine. when I got it, it wasn't in perfect condition but it was pretty good with some minor scuffs around the edges.",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Cheaper than an ipod! I love it. Bought it refurbished and it came in awesome condition. Works great!,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Gave it to my granddaughter for Christmas. Works great.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,2,Beautiful phone! The sound didn't work though...,,1,2
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,"Phone came in great condition, looks brand new! Activated without problems and is the 32gb as ordered. Came in the box with the charger and headphones. Snapchat is acting a little funny and the emoji keyboard but other than that no problems at all. Verizon said I got a great deal!",,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Was brand new in all the apple packaging complete with headphones and a charger. Was exactly as described by the seller. Extremely happy with this purchase. Great price especially now that apple has stopped producing 32 GB iPhone 4 and most cell services don't sell them.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,Great!,,2,8
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,2,"the phone was said to be fully functional, I quote ""The device is tested & 100% fully functional"". but the camera does not work and that is one of the main reasons I bought this phone. the seller should've mentioned that the camera is bogus. Very disappointed!!!!",,1,2
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,The iPhone was new and in the box as described. I received it quickly and in good condition. Well satisified.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,2,home button does not work!,,1,2
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,That suck this company sale phone with somebody all account I'm un happy.and good luck to new costumer.,,2,2
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,When I order the phone I had mixed reaction when I look at the reviews but when I gotten the iPhone all those fears were put to rest cause it works great,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,3,i normally get great products from warehouse deals but some reason this time i got the phone and when i stuck the headsets in the phone couldnt hear a thing. got new headsets and it still didnt work,,2,6
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Item as described and exactly what I wanted. Shipping was very quick.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,still using it !!! came like brand spanking new so very pleased with is no problems just a great phone I love love love it thanks so much,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,I'm extremely satisfied with this purchase . It came in the box brand new and perfect! I bought another one for a friend.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,This used iphone 4 was in ridiculously great condition. The price was similar or better than other used or refurbished iphones with less GB storage. My teenage son was getting this as a replacement phone until our contract is up for renewal and he can get a new one. Now he's not sure he wants a new one.,,3,15
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,Wasn't able to activate it the phone is still under someone else contract so it was useless . Had to return . Still waiting on my refund. Please make sure esn is clean before u sell another,,9,9
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"Wonderful phone altogether for a wonderful price....Very very satisfied.....Purchased w. a SquareTrade 1-Year Accident Protection Plan for Prepaid Cell Phone just to make sure everything was covered....As of yet have not had to use it *fingerscrossed :-D Again, a very wonderful device! Came quickly and had no signs of flaws or wear and tear (the phone literally looked brand new!) Just keep in mind if buying this device; it is a VERIZON iPhone which means IT COMES WITH NO SIM CARDS SLOT, it will have to be activated by an associate of iOTA (internet over the air)......Again, a perfect device! Would most definately do business with the seller again! Keep up the great work!",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"It took me a long time to get on board with the updating to a smart phone, and I really don't know what I was thinking. Some advice though: make sure you are buying a genuine apple phone and GET INSURANCE! I bought the 32 gb iPhone, and two weeks later dropped it in water. When I took it to an apple store, they said it had been hampered with and thus they couldn't replace it unless I wanted to pay $750.So then I had to buy another one (obviously I couldn't go back to not having words with friends)...I bought from an apple dealer and paid a little extra for the warranty. And don't forget the case, because you will drop this everyday.",,4,20
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,Worked great thanks for the new phone has made a big difference with the available space and came in well before the last day for the arrival,,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,"This is definitely not a new phone as the original posting had stated. Sure, the phone looked new when I got it, but it only lasted me about 4 months before the battery started draining and dying at 40%. Not to mention the super lag that came with it. Do not buy this! What a scam.",,3,3
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,iphone is in good shape - works great - except the on/0ff button on top - this phone is so much easier to operate than my old smart phone.,,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,2,No voice text which I thought all Iphone 4 had :-( obviously my fault for not doing the research and making sure it had the features I wanted...,,3,6
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,there were no marks on it and it works perfect. i havnt had any problems with it so far. just like new.,,2,8
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,its perfect i have no prolbems everyone should buy products off amazon they never let me down and always have the best of everything,,4,20
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,"The only reason I did not give five stars is because I found out that only the right speaker works, I mostly use it with headphones though or a ihome. It holds a bunch of songs but since I plugged it into my computer itunes flipped out and said it has to be uninstalled but i put a lock so that no one can delete itunes, i cant get into it to unlock the lock so i can only have the songs i have baught on my iphone, not ones that i have on cds. I wish i had the money to use the phone part of it but for now i have my music",,4,16
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,great item as they said it was would use them again for any purchase. i cant say enough good things thanks,,2,10
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"It works perfectly and I absolutely love it. Best phone I have ever had, even when I was dead set on droid!",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"32 gigs is an awful lot for a guy who only sends about twenty or so emails a month and receives back less. Phone works great, but my wife's 8 gig one is just enough",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,I was very impressed with the service and quality of the product I received. The product was shipped immediately and I received it before the expected date. The phone was in perfect (new) condition and I have had no problems with it at all. Activating it was a breeze. I would suggest this seller to anybody!,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,The phone is awesome and much better than a droid or HTC. I will never go back to a windows based product.,,6,30
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,"I purchased and iPhone 4 32gb from 360Mobile Solutions received the Phone May 2, 2013 and the phone's speaker and microphone did not work and I excused it at first because I needed a phone but on May 20, 2013 the phone went black and completely stopped working. smh. I don't like the fact that 360 did not have away from me to contact them to get their help in solving this problem. I personally thank Amazon for stepping up and helping me out with a total refund. I write this in hope's the 360 Mobile Solutions step their game up to because that was UNACCEPTABLE!",,7,7
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,I really have enjoyed my iPhone. The phone came as it was described on picture. I have no complaints and price was great.,,3,15
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,Pros the price was right. Con can't up date the operating system.,,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,2,No I thought it had a sim card slot...,,1,2
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Excellent brand new in package,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Shipping was supper fast and I love it,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,Battery was dead within a month.,,1,1
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,It's great!,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Was actually a 4S. Nice! Perfect condition,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,3,"I thought I was the responsible one and didn't pay for the insurance for my phone. Of course I was the one who dropped their phone in the rain and it cracked all over the place. Anyway, I found one on Amazon that was about the price as if I had paid the monthly insurance premium all this time. The home button sticks sometimes but my stepdaughter put a menu icon on the front so I can quickly get the home screen. Kids know all kinds of neat stuff.",,1,3
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,"Arrived early. Exactly as described. One tiny bubble on the edge of the screen, but nothing I would complain about. Overall It's a good phone and new.",,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,The phone it's self didn't run as fast as I wanted it to but it is keeping up nicley with my old phone.,,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"Worked very well, no scratches. Only one side of the speakers worked but for the price it was great. It was glitchy here & there but it only happened every so often that it wasn't really a problem. Restarted the phone & it was fine. Overall great product & great price. Would recommend.",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,What I wanted . Fine phone.,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,2,"Can't upgrade software to support Twitter......freakin' TWITTER won't run on this thing! Also bluetooth would randomly switch off, phone needed to be rebooted to get it back on. Last straw was it would not respond when I tried to access my voicemail. I'm giving it two stars because even with a cracked screen (lost my temper during the voicemail incident) its 32gb makes it a formidable music player.",,1,2
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,Home key doesn't work properly I contacted seller no resolution,,2,2
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"This was the best iPhone Apple ever had til the IPhone 6S Plus came out. I had my iPhone 4 for many years and never had a problem with it...easy to learn iOS, clear calling, hundreds of thousand apps to try in the App Store...If this is your first iPhone purchase and don't want anything big then this the best phone.",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,nice works good,,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,3,It served the purpose till upgrade on Verizon kicked in!,,1,3
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"If you love Apple, you'll love this affordable phone!",,1,5
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,4,Works good! Thanks,,1,4
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,3,Had to return because I needed the iPhone 4s to run certain apps for business.,,1,3
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,1,The phone I bought through Amazon was stolen. When I went to have it activated at the Verizon store the sales clerk told me it had been reported stolen. Luckily I was able to get a refund from Amazon. How disappointing! I have not bought one single electronic item from Amazon since and may not in the future due to this experience.,,6,6
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"I love this phone I was super excited to get this phone, I lost my ipod touch and didn't and decided to get an iphone instead of replacing the ipod. That was one of my best decisions. I would recommend this product to any and everyone.",,4,20
